URL,YEAR,MAKE,MODEL,PRICE,STATE,ODOMETER,TRANSMISSION,FUEL,COLOR,CYLINDERS,CONDITION
https://orangecounty.craigslist.org//ctd/5862814034.html,2010,Toyota,Camry,$8000,California,93400,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5861566450.html,2012,Toyota,Camry,$10995,California,unk,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5861207574.html,2014,Toyota,Camry,$15998,California,43916,automatic,gas,white,unk,Used,clean
https://orangecounty.craigslist.org//ctd/5861075119.html,2013,Toyota,Camry,$18988,California,24238,automatic,gas,unk,unk,excellent,clean
https://orangecounty.craigslist.org//ctd/5861070056.html,2014,Toyota,Camry,$13988,California,25073,other,gas,unk,unk,excellent,clean
https://orangecounty.craigslist.org//ctd/5861060844.html,2015,Toyota,Camry,$17988,California,35859,other,gas,unk,unk,excellent,clean
https://orangecounty.craigslist.org//ctd/5859828050.html,2013,Toyota,Camry,$12995,California,32348,automatic,other,white,unk,unk,clean
https://orangecounty.craigslist.org//cto/5832165847.html,2012,Toyota,Camry,$11995,California,unk,automatic,gas,black,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5859623949.html,2011,Toyota,Camry,$10591,California,83350,automatic,gas,unk,unk,like new,clean
https://orangecounty.craigslist.org//ctd/5858795388.html,2013,Toyota,Camry,$12899,California,41800,automatic,gas,black,4 cylinders,unk,unk
https://orangecounty.craigslist.org//ctd/5858284246.html,2015,Toyota,Camry,$20074,California,40415,automatic,gas,black,6 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5858263302.html,2011,Toyota,Camry,$9995,California,50386,automatic,gas,white,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5857639602.html,2013,Toyota,Camry,$14999,California,32144,automatic,gas,silver,4 cylinders,new,clean
https://orangecounty.craigslist.org//cto/5857264707.html,2010,Toyota,Camry,$2031,California,unk,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5857221014.html,2010,Toyota,Camry,$10997,California,unk,automatic,other,silver,unk,unk,clean
https://orangecounty.craigslist.org//cto/5857122567.html,2010,Toyota,Camry,$12000,California,46200,automatic,gas,grey,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5856919454.html,2015,Toyota,Camry,$14500,California,39097,automatic,other,black,unk,unk,clean
https://orangecounty.craigslist.org//cto/5856801628.html,2011,Toyota,Camry,$10000,California,96000,automatic,gas,silver,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5900300317.html,2014,Toyota,Corolla,$12880,California,28561,unk,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//cto/5881433536.html,2010,Toyota,Corolla,$8900,California,46000,automatic,gas,unk,unk,unk,salvage
https://orangecounty.craigslist.org//cto/5872520110.html,2010,Toyota,Corolla,$9590,California,46000,automatic,gas,unk,unk,unk,salvage
https://orangecounty.craigslist.org//cto/5884436015.html,2014,Toyota,Corolla,$11500,California,20000,automatic,gas,white,4 cylinders,like new,salvage
https://orangecounty.craigslist.org//cto/5879055589.html,2014,Toyota,Corolla,$11500,California,unk,automatic,gas,white,4 cylinders,like new,salvage
https://orangecounty.craigslist.org//cto/5869255427.html,2015,Toyota,Corolla,$13500,California,10000,automatic,gas,black,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//cto/5900065394.html,2014,Toyota,Corolla,$13300,California,35300,automatic,gas,blue,4 cylinders,good,clean
https://orangecounty.craigslist.org//ctd/5900046026.html,2014,Toyota,Corolla,$15990,California,32071,unk,gas,blue,unk,unk,clean
https://orangecounty.craigslist.org//cto/5899761705.html,2010,Toyota,Corolla,$7800,California,70,automatic,gas,unk,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5899720313.html,2013,Toyota,Corolla,$8900,California,unk,automatic,gas,grey,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5899664799.html,2010,Toyota,Corolla,$6999,California,142533,automatic,gas,grey,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5899582342.html,2014,Toyota,Corolla,$13495,California,49601,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//cto/5874938918.html,2015,Toyota,Corolla,$14999,California,15455,automatic,gas,grey,4 cylinders,new,clean
https://orangecounty.craigslist.org//cto/5882369862.html,2015,Toyota,Corolla,$13999,California,29,automatic,gas,white,4 cylinders,new,clean
https://orangecounty.craigslist.org//cto/5899284546.html,2015,Toyota,Corolla,$10450,California,13843,automatic,gas,white,4 cylinders,excellent,salvage
https://orangecounty.craigslist.org//cto/5889662077.html,2015,Toyota,Corolla,$11500,California,24000,automatic,gas,unk,unk,unk,salvage
https://orangecounty.craigslist.org//ctd/5899195685.html,2014,Toyota,Corolla,$18879,California,28549,unk,gas,blue,unk,unk,clean
https://orangecounty.craigslist.org//cto/5891487404.html,2010,Toyota,Corolla,$8600,California,53200,automatic,gas,white,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5899048921.html,2014,Toyota,Corolla,$13995,California,39657,automatic,gas,custom,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5898709218.html,2015,Toyota,Corolla,$14500,California,37300,automatic,gas,white,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5898470073.html,2011,Toyota,Corolla,$10900,California,37000,automatic,gas,blue,4 cylinders,good,clean
https://orangecounty.craigslist.org//ctd/5898460398.html,2010,Toyota,Corolla,$8997,California,unk,automatic,other,white,unk,unk,clean
https://orangecounty.craigslist.org//cto/5887129462.html,2011,Toyota,Corolla,$8999,California,55000,automatic,gas,blue,4 cylinders,like new,salvage
https://orangecounty.craigslist.org//ctd/5898315914.html,2010,Toyota,Corolla,$9459,California,84481,automatic,gas,blue,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//cto/5880459679.html,2015,Toyota,Corolla,$12499,California,29788,automatic,gas,white,4 cylinders,new,clean
https://orangecounty.craigslist.org//ctd/5898107388.html,2015,Toyota,Corolla,$16880,California,20750,unk,gas,blue,4 cylinders,good,clean
https://orangecounty.craigslist.org//ctd/5897949754.html,2014,Toyota,Corolla,$15999,California,unk,automatic,gas,black,unk,like new,clean
https://orangecounty.craigslist.org//cto/5893388358.html,2013,Toyota,Corolla,$10500,California,unk,automatic,gas,black,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//cto/5897806642.html,2012,Toyota,Corolla,$9900,California,58000,automatic,gas,silver,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//cto/5897792931.html,2015,Toyota,Corolla,$15999,California,10,automatic,gas,red,4 cylinders,new,clean
https://orangecounty.craigslist.org//cto/5891503665.html,2010,Toyota,Corolla,$6950,California,56000,automatic,gas,red,4 cylinders,like new,salvage
https://orangecounty.craigslist.org//cto/5888179907.html,2015,Toyota,Corolla,$11500,California,23000,automatic,gas,unk,unk,unk,salvage
https://orangecounty.craigslist.org//ctd/5897653106.html,2015,Toyota,Corolla,$14998,California,45678,automatic,gas,black,unk,Used,clean
https://orangecounty.craigslist.org//ctd/5897594878.html,2015,Toyota,Corolla,$19879,California,10598,unk,gas,black,unk,unk,clean
https://orangecounty.craigslist.org//cto/5890000760.html,2010,Toyota,Corolla,$8600,California,53200,automatic,gas,white,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5897446752.html,2014,Toyota,Corolla,$13995,California,39657,automatic,gas,custom,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5876365189.html,2010,Toyota,Corolla,$8500,California,96000,automatic,gas,silver,4 cylinders,like new,clean
https://orangecounty.craigslist.org//cto/5896893070.html,2010,Toyota,Corolla,$7500,California,80500,automatic,gas,grey,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//cto/5896749001.html,2011,Toyota,Corolla,$7750,California,100000,automatic,gas,grey,4 cylinders,like new,clean
https://orangecounty.craigslist.org//cto/5896603855.html,2013,Toyota,Corolla,$9600,California,72000,automatic,gas,unk,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5896587722.html,2015,Toyota,Corolla,$13777,California,36669,automatic,gas,black,unk,Used,clean
https://orangecounty.craigslist.org//ctd/5896301497.html,2013,Toyota,Corolla,$10999,California,68240,automatic,gas,black,4 cylinders,like new,clean
https://orangecounty.craigslist.org//ctd/5895937826.html,2013,Toyota,Corolla,$17879,California,10645,automatic,gas,silver,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5895781225.html,2014,Toyota,Corolla,$13995,California,39657,automatic,gas,custom,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5889675360.html,2010,Toyota,Corolla,$8500,California,57000,automatic,gas,unk,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//cto/5895157014.html,2012,Toyota,Corolla,$11000,California,67161,automatic,gas,grey,4 cylinders,like new,clean
https://orangecounty.craigslist.org//cto/5895000221.html,2013,Toyota,Corolla,$10900,California,unk,automatic,gas,red,4 cylinders,like new,clean
https://orangecounty.craigslist.org//cto/5852701258.html,2012,Toyota,Corolla,$11400,California,36985,automatic,gas,silver,4 cylinders,new,clean
https://orangecounty.craigslist.org//cto/5851260340.html,2011,Toyota,Corolla,$8900,California,91500,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//cto/5888155910.html,2011,Toyota,Corolla,$10500,California,30000,automatic,gas,unk,4 cylinders,like new,clean
https://orangecounty.craigslist.org//ctd/5893043226.html,2015,Toyota,Corolla,$14879,California,38744,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//cto/5892430224.html,2014,Toyota,Corolla,$14995,California,unk,automatic,gas,silver,unk,excellent,clean
https://orangecounty.craigslist.org//ctd/5892395237.html,2014,Toyota,Corolla,$16482,California,25009,automatic,gas,silver,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5862505155.html,2010,Toyota,Corolla,$7200,California,112344,automatic,gas,black,4 cylinders,good,clean
https://orangecounty.craigslist.org//cto/5891942003.html,2011,Toyota,Corolla,$11500,California,unk,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//cto/5891761068.html,2013,Toyota,Corolla,$6990,California,43905,automatic,gas,silver,4 cylinders,excellent,salvage
https://orangecounty.craigslist.org//ctd/5891502877.html,2014,Toyota,Corolla,$13995,California,39657,automatic,gas,custom,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5891013420.html,2013,Toyota,Corolla,$17980,California,33972,automatic,gas,silver,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5890996047.html,2010,Toyota,Corolla,$7900,California,70000,automatic,gas,red,unk,like new,clean
https://orangecounty.craigslist.org//ctd/5890599225.html,2014,Toyota,Corolla,$14991,California,21888,automatic,gas,white,unk,good,clean
https://orangecounty.craigslist.org//ctd/5890576396.html,2015,Toyota,Corolla,$13777,California,36669,automatic,gas,black,unk,Used,clean
https://orangecounty.craigslist.org//ctd/5890552819.html,2014,Toyota,Corolla,$13995,California,39657,automatic,gas,custom,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5851073951.html,2012,Toyota,Corolla,$6995,California,64000,automatic,gas,white,4 cylinders,excellent,salvage
https://orangecounty.craigslist.org//cto/5890338236.html,2011,Toyota,Corolla,$6000,California,unk,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5889859653.html,2013,Toyota,Corolla,$8900,California,unk,automatic,gas,grey,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5889684976.html,2014,Toyota,Corolla,$14490,California,27452,unk,gas,white,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5889389311.html,2015,Toyota,Corolla,$14879,California,39827,automatic,gas,white,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5889296574.html,2014,Toyota,Corolla,$14995,California,39657,automatic,gas,custom,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5888739840.html,2011,Toyota,Corolla,$10800,California,67542,automatic,gas,blue,unk,unk,clean
https://orangecounty.craigslist.org//cto/5888617151.html,2014,Toyota,Corolla,$13700,California,37536,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5888605032.html,2010,Toyota,Corolla,$11980,California,49356,automatic,gas,grey,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5866236465.html,2013,Toyota,Corolla,$9000,California,unk,automatic,gas,unk,unk,unk,salvage
https://orangecounty.craigslist.org//cto/5888156985.html,2013,Toyota,Corolla,$10500,California,59967,automatic,gas,black,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5887981852.html,2015,Toyota,Corolla,$13879,California,57910,unk,gas,silver,unk,unk,clean
https://orangecounty.craigslist.org//cto/5887383569.html,2015,Toyota,Corolla,$13500,California,35500,automatic,gas,silver,4 cylinders,like new,clean
https://orangecounty.craigslist.org//ctd/5887301203.html,2010,Toyota,Corolla,$8484,California,74000,automatic,gas,silver,4 cylinders,good,clean
https://orangecounty.craigslist.org//cto/5866204576.html,2013,Toyota,Corolla,$12000,California,79871,automatic,gas,grey,4 cylinders,like new,clean
https://orangecounty.craigslist.org//ctd/5886622276.html,2015,Toyota,Corolla,$14488,California,25388,automatic,gas,blue,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5886304594.html,2014,Toyota,Corolla,$14995,California,39657,automatic,gas,custom,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5885728017.html,2015,Toyota,Corolla,$13400,California,13326,automatic,gas,unk,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5884925756.html,2015,Toyota,Corolla,$13777,California,36669,automatic,gas,black,unk,Used,clean
https://orangecounty.craigslist.org//ctd/5884057068.html,2013,Toyota,Corolla,$14500,California,19000,automatic,gas,white,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5883995076.html,2014,Toyota,Corolla,$15679,California,18970,automatic,gas,grey,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5883894164.html,2014,Toyota,Corolla,$16875,California,25009,automatic,gas,silver,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5883791470.html,2014,Toyota,Corolla,$16482,California,25009,automatic,gas,silver,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5883590939.html,2014,Toyota,Corolla,$12228,California,40992,automatic,gas,grey,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5883034875.html,2012,Toyota,Corolla,$7795,California,111300,automatic,gas,grey,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5882950398.html,2012,Toyota,Corolla,$10985,California,unk,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//cto/5839995585.html,2010,Toyota,Corolla,$7000,California,unk,automatic,gas,unk,unk,like new,salvage
https://orangecounty.craigslist.org//ctd/5882666104.html,2010,Toyota,Corolla,$8495,California,95560,automatic,other,silver,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5882645394.html,2014,Toyota,Corolla,$14995,California,21804,automatic,other,black,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5882645237.html,2010,Toyota,Corolla,$9995,California,92368,automatic,other,white,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5882645043.html,2015,Toyota,Corolla,$15888,California,36524,automatic,other,white,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5882557328.html,2014,Toyota,Corolla,$14499,California,35800,automatic,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5882364742.html,2014,Toyota,Corolla,$12988,California,35101,automatic,gas,unk,unk,excellent,clean
https://orangecounty.craigslist.org//ctd/5881975216.html,2015,Toyota,Corolla,$12250,California,36561,automatic,gas,unk,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5881617860.html,2014,Toyota,Corolla,$12500,California,47103,automatic,gas,red,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5881609297.html,2014,Toyota,Corolla,$11900,California,47763,automatic,gas,black,unk,unk,clean
https://orangecounty.craigslist.org//cto/5839964838.html,2012,Toyota,Corolla,$10995,California,83000,automatic,gas,blue,4 cylinders,excellent,clean
https://orangecounty.craigslist.org//ctd/5880856577.html,2015,Toyota,Corolla,$13611,California,35950,automatic,gas,silver,4 cylinders,unk,clean
https://orangecounty.craigslist.org//ctd/5880175430.html,2014,Toyota,Corolla,$12885,California,28561,unk,gas,unk,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5879760322.html,2013,Toyota,Corolla,$10900,California,unk,automatic,gas,grey,4 cylinders,unk,clean
https://orangecounty.craigslist.org//cto/5869024457.html,2010,Toyota,Corolla,$6500,California,101,automatic,gas,grey,unk,unk,clean
https://orangecounty.craigslist.org//ctd/5879659864.html,2015,Toyota,Corolla,$13271,California,20119,automatic,gas,red,unk,unk,clean
